,id_sentence,text,id_tale,Y_1,Y_2,Y_3,Y_vote,target
1447,1448,เช้าวันหนึ่ง ฉันพบพระราชาประทับอยู่ที่โต๊ะในสวนโดยบังเอิญ พระองค์ดูโกรธกริ้ว,29,-1,-1,-1,-1,1
1448,1449,และพอฉันเข้าไปใกล้ พระองค์ก็ชนแก้วไวน์ตกลงพื้น,29,0,0,0,0,1
1449,1450,“ว่ากันว่า พระราชวังเปอร์เซียของไซรัสมหาราชทำให้วังของข้ากลายเป็นเล้าไก่ไปเลย” พระองค์แผดเสียง,29,-1,-1,-1,-1,1
1450,1451,“งั้นข้าจะรื้อเล้าไก่นี่ให้ราบเรียบแล้วก็สร้างใหม่ให้ยิ่งใหญ่กว่าวังของศัตรูเลย คอยดู”,29,0,1,1,1,0
1451,1452,“ข้าน้อยมิกล้าแย้งพระราชาผู้สูงศักดิ์” ฉันพูดอย่างถ่อมตน,29,0,-1,1,1,0
1452,1453,“แต่จะหาเงินสร้างวังที่ว่ามาจากไหนหรือพ่ะย่ะค่ะ”,29,0,-1,0,0,0
1453,1454,“ในเหมืองก็มีทองคำ” กษัตริย์โครเอซัสตะคอก,29,0,-1,-1,-1,0
1454,1455,“และก็มีอีกถมเถใต้ผืนทรายของแม่น้ำแพกโตลัส ข้าจะสั่งให้พวกทาสไปหาทองคำบริสุทธิ์ทุกก้อน และพอเงินหมด ข้าก็จะเรียกเก็บภาษีจากประชาชน”,29,0,-1,0,0,0
1455,1456,“เก็บภาษีจากประชาชนงั้นหรือพ่ะย่ะค่ะ” ฉันพูดซ้ำอย่างเศร้าสร้อย,29,-1,-1,-1,-1,1
1456,1457,“ไม่ต้องจ่ายภาษีเพิ่มให้กับความฟุ้งเฟ้อของพระองค์ ประชาชนก็อยู่อย่างยากลำบากแล้ว ฝ่าบาท,29,-1,-1,-1,-1,1
1457,1458,แม้ประชาชนจะรักพระองค์ แต่ข้าน้อยคงมิกล้าเรียกเก็บเงินเพิ่มจากกระเป๋าที่แห้งกรอบอยู่แล้วของพวกเขาหรอกพ่ะย่ะค่ะ,29,1,-1,1,1,0
1458,1459,ลองฟังนิทานเรื่อง ห่านออกไข่เป็นทองคำ ดูเถิด”,29,0,0,1,1,0
1459,1460,ชาวนากับภรรยาอาศัยอยู่บนภูเขาสูง พวกเขามีฐานะยากจน,29,-1,-1,0,0,0
1460,1461,ไม่มีเงินติดตัว แต่ยังโชคดีที่มีทรัพย์สินอย่างอื่นอยู่บ้าง,29,1,-1,1,1,0
1461,1462,พวกเขามีกระท่อมหลังงาม มีน้ำสะอาดในลำธารไว้ดื่มกิน มีไก่ในคอก และมีแพะไว้คอยให้นม,29,1,0,1,1,0
1462,1463,ในฤดูร้อน ต้นมะกอกก็จะออกผลดก นำมาสกัดเป็นน้ำมันได้,29,0,1,0,0,0
1463,1464,“เรามีทุกอย่างบนนี้” ภรรยาชาวนาเคยบอกนายพรานที่ขึ้นเขามาล่ากวาง,29,0,1,0,0,0
1464,1465,วันหนึ่ง ชาวนาขี่ลาไปตลาด ลัดเลาะลงไปตามเส้นทางบนเขาอย่างระมัดระวัง,29,0,1,0,0,0
1465,1466,ระหว่างทางกลับ เขาเจอหญิงชราที่กำลังเก็บสมุนไพรอยู่ท่ามกลางหมอกยามพลบค่ำ,29,0,0,0,0,1
1466,1467,“สวัสดีพ่อคุณ” หญิงชราทักทายชาวนา และจ้องไปที่ตะกร้าหวายที่รัดไว้ข้างลำตัวของลา “เอาของดีๆ อะไรมาฝากคุณนายบ้างล่ะ”,29,0,1,0,0,0
1467,1468,“ฉันไม่มีเงินซื้ออะไรมากนักหรอก” ชาวนายอมรับ “ได้แต่ผ้าทอพื้นเมืองมาให้ภรรยาเย็บผ้ากันเปื้อนผืนใหม่ แล้วก็ไวน์ชั้นดีสองสามขวดกับปลาเค็ม จะได้เป็นมื้อพิเศษเสียหน่อย อยู่บนภูเขานี่เราไม่ค่อยได้กินปลาสักเท่าไหร่”,29,1,1,1,1,1
1468,1469,“จริงสิ ฉันก็ไม่ได้กินปลามาหลายปีแล้ว” หญิงชราเห็นด้วย,29,0,0,1,1,0
1469,1470,“แบ่งของฉันไปก็ได้” ชาวนากล่าว “ฉันซื้อมาเยอะเลย”,29,0,1,0,0,0
1470,1471,แล้วเขาก็หยิบปลาที่ส่งกลิ่นคลุ้งตัวหนึ่งจากตะกร้า และยัดใส่มือตะปุ่มตะป่ำของนาง,29,0,1,0,0,0
1471,1472,“ฉันอยากตอบแทนความใจดีของท่าน” หญิงชรากล่าว แล้วนางก็ตบมือย่นๆ และตะโกนภาษาแปลกๆ ที่ชาวนาฟังไม่ออก,29,1,1,1,1,1
1472,1473,ทันใดนั้น นางก็ถูกรายล้อมด้วยฝูงห่านที่ตีปีกออกมาจากม่านหมอก “ฉันให้”,29,0,1,0,0,0
1473,1474,หญิงชราหัวเราะเบาๆ พร้อมกับอุ้มห่านตัวหนึ่งขึ้นมา,29,1,1,1,1,1
1474,1475,“เอามันไป มันจะออกไข่งามๆ ให้ท่าน”,29,1,1,0,0,0
1475,1476,ชาวนาวางห่านไว้ในตะกร้า ปิดฝาแล้วผูกไว้ไม่ให้มันหนี,29,0,1,0,0,0
1476,1477,พอเขากลับถึงบ้าน จึงปล่อยห่านไว้ในคอก,29,0,0,0,0,1
1477,1478,มันเริ่มเบียดเสียดหาอาหารกับพวกแม่ไก่,29,0,0,0,0,1
1478,1479,เช้าวันต่อมา เมื่อภรรยาชาวนาออกไปดูแม่ไก่ เธอเห็นห่านตัวนั้นออกไข่มาหนึ่งฟอง -- ขนาดมหึมา,29,1,1,0,0,0
1479,1480,เธอหยิบมันขึ้นมา “หา!” เธอพูด แปลกใจกับความหนักของมัน “ฉันคงตาฝาดแน่ๆ นี่มันก้อนหินนี่นา”,29,-1,-1,1,1,0
1480,1481,เธอกำลังจะขว้างมันทิ้ง พระอาทิตย์ก็โผล่พ้นก้อนเมฆ และส่องแสงกระทบไข่ใบนั้นจนมันเกิดประกายระยิบระยับ,29,1,1,1,1,1
1481,1482,ด้วยความฉงน ภรรยาชาวนาเช็ดมันกับมุมผ้ากันเปื้อนผืนใหม่จนสะอาด,29,1,1,1,1,1
1482,1483,ไข่ฟองนั้นดูเหมือนทำจากทองคำ -- แต่มันจะเป็นไปได้อย่างไร,29,0,1,0,0,0
1483,1484,“ใครเป็นคนให้ห่านตัวนี้กับท่าน” เธอถามสามี,29,0,0,0,0,1
1484,1485,“แม่เฒ่าคนหนึ่งน่ะ” ชาวนาตอบ “ฉันเจอนางกำลังเก็บสมุนไพรตอนพลบค่ำ”,29,0,0,0,0,1
1485,1486,“นางต้องเป็นแม่มดใจดีแน่ๆ” ภรรยาของเขากล่าว,29,1,1,1,1,1
1486,1487,“ฉันคิดว่าห่านของนานออกไข่เป็นทองคำ” ชาวนาไม่เชื่อสายตาตัวเอง,29,0,1,1,1,0
1487,1488,เขาผูกอานลาอีกครั้งและไปหาพ่อค้าขายทองที่ตลาด,29,0,1,0,0,0
1488,1489,ใช่แล้ว ไข่ฟองนั้นทำจากทองคำจริงๆ ทองคำบริสุทธิ์เสียด้วย,29,0,1,0,0,0
1489,1490,เขาขายมันได้เงินมาพอสมควร พอที่ซื้อผ้าดีๆ ให้ภรรยา ซื้อไวน์ขวดใหญ่ ซื้อเครื่องมือให้ตัวเอง และซื้อปลากลับบ้าน ไม่ใช่ปลาซาร์ดีนเค็มถูกๆ ที่ซื้อเมื่อวาน แต่เป็นปลาสดราคาแพงที่เพิ่งจับจากทะเลเมื่อคืน,29,1,1,1,1,1
1490,1491,เช้าวันต่อมา ห่านตัวนั้นออกไข่ทองคำอีกฟอง มันยังออกไข่ไปเรื่อยๆ จนชาวนาเอาใส่ไว้เต็มตะกร้า,29,0,1,0,0,0
1491,1492,ไม่นานชาวนากับภรรยาก็ร่ำรวย พวกเขาสวมเสื้อผ้าราคาแพงและขี่ม้าไปตลาด,29,1,1,1,1,1
1492,1493,พวกเขากินอาหารสดบนจานราคาแพงในฤดูร้อน พวกเขาซ่อมและทาสีกระท่อมใหม่ และยังสร้างโรงรีดนมเอาไว้เลี้ยงแม่วัวฝูงหนึ่งอีกด้วย,29,1,1,1,1,1
1493,1494,เธอคงคิดว่าชาวนาจะมีความสุข แต่ตรงกันข้าม!,29,1,1,1,1,1
1494,1495,ทุกเช้า ขณะที่เขาเช็ดถูไข่ทองคำฟองใหม่ เขาก็มีแต่ความกังวลใจ,29,-1,1,-1,-1,0
1495,1496,“ถ้าหากมีใครมาขโมยห่านวิเศษตัวนี้ไปล่ะ” เขาบอกกับภรรยา,29,0,1,-1,-1,0
1496,1497,“เราจะทำอย่างไรถ้าห่านนี้ป่วยตายไป เราคงไม่มีทางรวยไปกว่านี้ แล้วไม่นานเราก็จะกลับไปจนอีกครั้ง”,29,-1,-1,-1,-1,1
1497,1498,“อย่ากลัดกลุ้มไปเลยที่รัก ไม่มีใครมาขโมยห่านตัวนี้ไปหรอก” ภรรยารับรองกับเขา,29,-1,-1,1,1,0
1498,1499,“มีแต่พวกนายพรานที่ขึ้นเขามาถึงบนนี้ และพวกเขาไม่เคยเข้ามาใกล้ฟาร์ม,29,0,0,0,0,1
1499,1500,ส่วนห่านตัวนั้น มันคงไม่อยู่กับเราไปตลอดกาลหรอก ฉันเลยเก็บหอมรอมริบเงินทองไว้ใช้ในคราวจำเป็นนี่ไง,29,0,1,0,0,0
1500,1501,เรามีอาหารแห้งไว้กินตลอดปี พออาหารหมด เรายังมีวัวไว้ให้นม มีไก่ไว้ออกไข่ และมีทุ่งหญ้าไว้ปลูกพืช มันมากพอที่เราจะเก็บไว้กินจนแก่เฒ่าโน่นแหละ”,29,0,1,0,0,0
1501,1502,แต่ชาวนาอดกังวลใจไม่ได้ ความโชคดีถูกทำลายลง เพราะความกลัดกลุ้มตลอดเวลาของเขา,29,-1,-1,-1,-1,1
1502,1503,แล้วเช้าวันหนึ่ง ความคิดโง่ๆ ก็ผุดขึ้นมาในใจเขา,29,-1,-1,-1,-1,1
1503,1504,“ฉันต้องตักตวงไข่ทองคำทุกฟองเดี๋ยวนี้” เขาบอกกับตัวเอง “ก่อนที่มันจะสายเกินไป”,29,0,-1,0,0,0
1504,1505,วันเดียวกันนั้นเอง ระหว่างที่ภรรยาของเขาไปเยี่ยมเพื่อนที่อยู่เลยลงไปจากภูเขา,29,0,0,0,0,1
1505,1506,ชาวนาคว้าห่านตัวนั้นและบิดคอมันอย่างชำนาญด้วยมือเปล่าอย่างรวดเร็ว และเบามือเสียจนห่านแทบไม่รู้สึกอะไรเลย,29,-1,-1,0,0,0
1506,1507,แล้วเขาก็ใช้มีดผ่านห่านที่ตายแล้วออก,29,0,-1,-1,-1,0
1507,1508,ลองนึกดูว่าเขาจะตกใจแค่ไหนเมื่อไม่พบไข่ทองคำในท้อง -- มีเพียงไข่แดงนิ่มๆ ที่ปราศจากเปลือกทองคำเท่านั้น,29,-1,-1,-1,-1,1
1508,1509,ยิ่งไปกว่านั้น ความโชคร้ายยังตามมาอีก ขณะที่ไข่แดงฟองเล็กๆแข็งตัวในมือของเขา ทรัพย์สมบัติก็หายวับไปในอากาศ ทั้งเครื่องมือจานชาม เสื้อผ้าดีๆ ไวน์ ม้า -- หรือแม้แต่แม่วัว และโรงรีดนมก็อันตรธานหายไปด้วย,29,-1,-1,-1,-1,1
1509,1510,“โธ่ ที่รัก เธอทำอะไรลงไป” ภรรยาชาวนากล่าวเมื่อกลับมาแล้วพบว่ากระท่อมกลับมาซอมซ่อเหมือนเดิม,29,-1,-1,-1,-1,1
1510,1511,สามีของนางเสียใจจนพูดไม่ออก,29,-1,-1,-1,-1,1
1511,1512,ภรรยาที่น่าสงสารพยายามปลอบใจเขา แต่ไม่ว่าจะพูดอย่างไร เขาก็ไม่รู้สึกดีขึ้น เอาแต่สะอึกสะอื้นเหมือนกันเด็ก,29,-1,-1,-1,-1,1
1512,1513,เขาผูกอานลาและขี่ออกไปหาแม่มดที่เคยให้ห่านทองคำกับเขา บางทีนางอาจให้เขาอีกตัว,29,0,1,0,0,0
1513,1514,และคราวนี้เขาจะไม่ยอมให้ความโลภเข้าครอบงำอีก,29,0,-1,-1,-1,0
1514,1515,แต่เขาไม่เจอนางอีกเลย,29,0,-1,0,0,0
1515,1516,มีคนเล่าว่าเขายังเที่ยวเดินหานางไปทั่วภูเขาจนถึงทุกวันนี้ ขณะที่ฝ่ายภรรยานั่งถอนใจอยู่กับบ้าน,29,0,-1,0,0,0
1516,1517,รอวันที่พวกเขาจะพอใจกับสิ่งเล็กน้อยที่ตนมี,29,0,1,1,1,0
1517,1518,“นิทานเรื่องนี้สอนให้รู้ว่า” โลภมาก มักลาภหาย,29,-1,1,-1,-1,0
1518,1519,ต้นไม้ร้องไห้,30,-1,-1,-1,-1,1
1519,1520,อีแรน เดอเกลแปร์,30,0,0,0,0,1
1520,1521,เด็กๆ รู้จักต้นหลิวไหมจ๊ะ หลิวเป็นต้นไม้ที่มีใบเหมือนหยดน้ำตา เราจึงเรียกมันว่า “ต้นไม้ร้องไห้”,30,-1,-1,-1,-1,1
1521,1522,กวีที่เขียนกลอนเศร้าๆ จะชอบมันเป็นพิเศษ,30,-1,1,-1,-1,0
1522,1523,วันหนึ่ง กวีหนุ่มคนหนึ่งท่องบทกวีของเขาอยู่ข้างถนน แต่โชคร้ายที่ไม่มีใครฟังเขาเลย,30,-1,-1,-1,-1,1
1523,1524,กวีหนุ่มเสียใจมาก ความเศร้าของเขาเหมือนจะทำให้คนทั้งโลกร้องไห้ไปด้วย,30,-1,-1,-1,-1,1
1524,1525,เขาดูน่ากลัวสำหรับเด็กๆ,30,-1,-1,-1,-1,1
1525,1526,ตอนเย็นเขานั่งอยู่ใต้ต้นหลิวตรงริมน้ำ เพื่อแต่งบทกวีโดยอาศัยเรื่องเศร้าที่ใบหลิวแสนโศกเล่าให้ฟัง,30,-1,-1,-1,-1,1
1526,1527,เย็นวันหนึ่ง เขานั่งอยู่ตรงที่ประจำใต้ต้นหลิว รู้สึกเศร้าเกินกว่าจะเขียนบทกวี ต้นหลิวรู้สึกสงสารเขามาก,30,-1,-1,-1,-1,1
1527,1528,“จะว่าไปแล้ว” ต้นหลิวพูดขึ้น “เขามาหาแรงบันดาลใจอยู่ใกล้ๆ ฉัน ฉันน่าจะต้องรับผิดชอบในสิ่งที่เกิดขึ้นแก่เขาเหมือนกัน ฉันอยากจะช่วย แต่ไม่รู้จะทำอย่างไรดี”,30,0,1,1,1,0
1528,1529,นกกระจอกตัวหนึ่งบินมาเกาะพักอยู่ที่กิ่งหลิว,30,0,0,0,0,1
1529,1530,“ฉันรู้ว่าเธอจะช่วยเพื่อนของเธอได้อย่างไร” นกพูดขึ้น,30,0,0,1,1,0
1530,1531,“ทำอย่างไรล่ะ” ต้นหลิวถาม,30,0,0,0,0,1
1531,1532,“เธอให้แรงบันดาลใจแก่เขา เธอก็ป้อนความคิดที่สนุกสนานรื่นเริงให้เขา,30,1,1,1,1,1
1532,1533,แทนที่จะให้ความคิดที่โศกเศร้าสิ”,30,-1,-1,-1,-1,1
1533,1534,“เธอไม่รู้หรือว่าฉันเป็นต้นหลิวร้องไห้ ฉันเปลี่ยนไม่ได้หรอก”,30,-1,-1,-1,-1,1
1534,1535,“ได้สิ แม้ว่าธรรมชาติสร้างให้เธอมีลักษณะโศกเศร้า แต่เธอเปลี่ยนแปลงตัวเองได้ ถ้าเธอตั้งใจจริง ลืมเรื่องที่เธอเป็นต้นหลิวร้องไห้เสีย,30,-1,1,1,1,0
1535,1536,แล้วเป็นต้นหลิวหัวเราะให้ได้” นกกระจอกว่า,30,1,1,1,1,1
1536,1537,“ฉันจะพยายาม” ต้นหลิวพูด,30,0,0,0,0,1
1537,1538,นกกระจอกเล่าเรื่องราวมากมายที่มันได้ยินระหว่างการเดินทางให้ต้นหลิวฟัง แต่ละเรื่องสนุกสนานจนต้นหลิวอดหัวเราะไม่ได้,30,1,1,1,1,1
1538,1539,ใบที่มีรูปร่างเหมือนหยดน้ำตาสั่นไหวอย่างลังเลในตอนแรก มันไม่เคยชินกับการหัวเราะนี่ แต่อารมณ์ขันของนกกระจอกก็เอาชนะมันได้,30,1,1,1,1,1
1539,1540,สายลมที่พัดผ่านใบหลิวทำให้เกิดเสียงเพลงที่ร่าเริงมากระทบหูของกวี เขาไม่เข้าใจเลยว่าทำไมต้นหลิวซึ่งเป็นต้นไม้แห่งความโศกเศร้า ถึงส่งเสียงเพลงที่มีชีวิตชีวาเช่นนี้,30,1,1,1,1,1
1540,1541,วันรุ่งขึ้น ดวงอาทิตย์ที่ร่าเริงก็ปลุกให้โลกตื่นขึ้น นกกระจอกบินเข้าเมืองเพื่อหาอาหารตามปกติ,30,1,1,1,1,1
1541,1542,ต้นหลิวยืนนิ่งสงบ ยังคงสงสัยที่ตัวเองไม่ได้เป็นต้นร้องไห้อีกแล้ว,30,0,1,0,0,0
1542,1543,ส่วนกวีหนุ่มนั้นเมื่อถูกแสงแดดปลุกให้ตื่น ก็ออกเดินเข้าเมืองไปท่องบทกวีใหม่ๆ ของเขา บทกวีที่สนุกสนาน พูดถึงแต่เรื่องที่น่าเบิกบานใจ,30,1,1,1,1,1
1543,1544,เมื่อทุกคนได้ยินก็แทบไม่เชื่อหูตัวเอง,30,0,1,0,0,0
1544,1545,พวกเขาถามกวีหนุ่มว่าได้รับแรงบันดาลใจมาจากไหน,30,0,1,1,1,0
1545,1546,กวีหนุ่มยิ้มแต่ไม่ได้พูดอะไร,30,1,1,1,1,1
1546,1547,เสื้อกันหนาวสีแดงของลาน้อย,31,0,0,0,0,1
1547,1548,มาติน เลอกรังด์,31,0,0,0,0,1
1548,1549,ในฟาร์มเลี้ยงม้าแห่งหนึ่ง ขณะที่พวกม้าทั้งหลายกำลังคุยกันอย่างสนุกสนาน,31,1,1,1,1,1
1549,1550,ลาน้อยตัวหนึ่งกลับยืนเหงาอยู่ตามลำพัง,31,-1,-1,-1,-1,1
1550,1551,“เป็นอะไรไป ลาน้อย ไม่สบายหรอ” มารี ลูกสาวของเจ้าของฟาร์มถาม,31,0,0,-1,-1,0
1551,1552,“เปล่าหรอก ฉันแค่เหงาเท่านั้นเอง ไม่ได้เป็นอะไรหรอก” ลาน้อยตอบ,31,-1,-1,-1,-1,1
1552,1553,“ในนี้มีม้าตั้งหลายตัว เธอก็ไปคุยกับเขาสิไม่ได้ไม่เหงา” มารีบอก,31,0,1,0,0,0
1553,1554,“เธอก็รู้นี่ว่าพวกเขาไม่อยากคุยกับฉัน” เจ้าลาบอกอย่างเศร้าๆ,31,-1,-1,-1,-1,1
1554,1555,มารีรู้ตัวว่าพวกม้าไม่ยอมรับเจ้าลาน้อยเข้ากลุ่ม,31,-1,-1,-1,-1,1
1555,1556,“เดี๋ยวฉันจะไปจัดการพวกนั้นให้เอง” มารีบอก,31,0,1,0,0,0
1556,1557,“ไม่เป็นไรหรอก ฉันแค่อยากออกไปอยู่ในทุ่งหญ้าข้างนอกนั่นมากกว่า”,31,0,0,1,1,0
1557,1558,“แต่ข้างนอกมันหนาวมากเลยนะ เธออยู่ไม่ได้หรอก” มารีไม่เห็นด้วย,31,-1,-1,0,0,0
1558,1559,“เธอก็หาเสื้อกันหนาวให้ฉันสิ ฉันจะได้อุ่น” เจ้าลาบอก,31,0,1,0,0,0
1559,1560,“ฉันไม่มีเสื้อกันหนาวที่ใหญ่พอให้เธอใส่ได้หรอกนะ” มารีบอก,31,0,-1,0,0,0
1560,1561,“เธอใช้ไหมพรมถักให้ฉันสักตัวไม่ได้หรอ” เจ้าลาขอร้อง,31,0,1,0,0,0
1561,1562,“ฉันต้องลองไปขอแม่ดูก่อนไม่รู้ว่าแม่จะให้หรือเปล่า” มารีบอกอย่างไม่แน่ใจ แล้วเด็กหญิงก็วิ่งกลับไปที่บ้าน,31,0,0,0,0,1
1562,1563,พอเธอเล่าเรื่องให้แม่ฟัง แม่ก็บอกให้ไปหาไหมพรมเก่าๆในกล่องเย็บผ้าของแม่,31,1,1,0,0,0
1563,1564,ในที่สุดมารีก็พบไหมพรมเก่าๆสีแดงกลุ่มหนึ่ง เธอรีบกลับไปที่คอกม้าอีกครั้ง เพื่อวัดตัวเจ้าลาน้อย,31,0,1,0,0,0
1564,1565,แล้วเธอก็ลงมือถักเสื้อกันหนาวทั่วไป เพราะมีรูสี่รูสำหรับสอดขาหนึ่งรูสำหรับสอดหาง นอกจากนี้ยังมีหมวกซึ่งมีรูสองรูให้หูลอดออกมาอีกด้วย,31,0,1,0,0,0
1565,1566,เมื่อถักเสร็จ มารีก็เอาไปให้เจ้าลาน้อยลองสวม แม้จะไม่ใช่เสื้อกันหนาวที่สวยงาม แต่มันก็อุ่นดี,31,1,1,1,1,1
1566,1567,ลาน้อยดีใจมาก มันเอาแก้มถูแก้มมารีเบาๆ เพื่อแสดงความขอบคุณและพูดกับเธอว่า “ตอนนี้ฉันออกไปในทุ่งได้แล้วล่ะสิ”,31,1,1,1,1,1
1567,1568,“เดี๋ยวก่อน ต้องขอพ่อกับแม่ก่อน” เมื่อแม่เห็นลาน้อยสวมเสื้อกันหนาวก็รู้สึกขำมาก แต่ก็ต้องกลั้นหัวเราะไว้เพื่อมิให้ลูกสาวเสียน้ำใจ,31,1,1,1,1,1
1568,1569,“โอ้โห มารี ทำไมถึงสวมเสื่อกันหนาวให้ลาน้อยล่ะ เดี๋ยวมันก็ร้อนหรอก”,31,0,-1,0,0,0
1569,1570,“คือว่า…มันอยากกลับออกไปอยู่ในทุ่งน่ะสิคะแม่ อยู่ในคอกแล้วมันไม่มีเพื่อน มีเสื้อกันหนาวนี่มันก็ไม่ต้องกลัวหนาวอกแล้ว”,31,0,1,-1,-1,0
1570,1571,“ไม่ได้หรอก” แม่พูด “แล้วถ้าฝนตกล่ะ ถ้าสวมเสื้อกันหนาวเปียกๆมันก็จะหนาวมากและไม่สบายได้”,31,-1,-1,-1,-1,1
1571,1572,“เราทำเพิงเล็กๆสำหรับกันฝนให้มันก็ได้นี่คะ”,31,0,1,0,0,0
1572,1573,“ใครทำล่ะ พ่อน่ะไม่มีเวลาว่างหรอก” มารีท่าทางผิดหวัง และลาน้อยก็เสียใจมากจนแม่ต้องพูดว่า,31,-1,-1,-1,-1,1
1573,1574,“งั้นก็ลองไปขอให้พี่เขาทำให้ก็ได้” มารีจึงรีบวิ่งไปหาพี่ชายคนโตที่ชื่อลุยส์อยู่ที่ลานบ้าน,31,0,1,0,0,0
1574,1575,“พี่ช่วยทำเพิงเล็กๆสำหรับลาน้อยให้หนูสักหลังหนึ่งได้ไหม” จะได้กลับออกไปในทุ่ง หนูถักเสื้อกันหนาวให้มันแล้วแต่ถ้าจะกันฝนก็ตองมีเพิงให้มันสักหลัง พี่ช่วยหน่อยนะจ๊ะ,31,0,0,1,1,0
1575,1576,ลุยส์มองมารีกับลาน้อยครู่หนึ่งแล้วก็ตอบตกลง,31,1,1,0,0,0
1576,1577,มารีกระโดดไปรอบๆอย่างดีอกดีใจ,31,1,1,1,1,1
1577,1578,แล้วลุยส์ก็รีบออกไปสร้างเพิงให้,31,0,1,0,0,0
1578,1579,ตอนเย็น พวกเขาก็อวดทั้งเสือกันหนาวและเพิงแสนสวยให้พ่อดู,31,1,1,1,1,1
1579,1580,มารีเล่าให้พ่อฟังตั้งแต่ต้นจนจบอย่างรวดเร็ว,31,0,1,0,0,0
1580,1581,แล้วแม่ก็เล่าอย่างนุ่มนวลอีกครั้งพร้อมรอยยิ้ม,31,1,1,1,1,1
1581,1582,วันรุ่งขึ้น มารีกับลุยส์พาลาน้อยไปในทุ่ง มันสูดอากาศบนเนินและกลิ่นฟางสดเข้าเต็มปอด,31,0,1,0,0,0
1582,1583,เจ้าลาก็รู้สึกสบายใจมาก,31,1,1,1,1,1
1583,1584,ตั้งแต่วันนั้น ลาน้อยก็อาศัยอยู่บนทุ่งหญ้าอย่างมีความสุข,31,1,1,1,1,1
1584,1585,มารีออกมาวิ่งเล่นกับมันบ่อยๆฤดูหนาวผ่านไปแล้ว,31,0,1,0,0,0
1585,1586,เจ้าลาไม่หนาวและไม่เปียกเลย,31,0,1,0,0,0
1586,1587,พอถึงฤดูใบไม้ผลิ มารีก็ถอดเสื้อกันหนาวให้ลาของเธอ,31,1,1,0,0,0
1587,1588,พวกม้ากลับมาที่เนินแล้ว มันรู้ว่าเจ้าลาน้อยไม่มีความสุขที่อยู่ร่วมกับพวกมัน,31,-1,-1,-1,-1,1
1588,1589,“ขอโทษนะ” ม้าตัวหนึ่งพูด ”พวกเราทำตัวไม่ดีกับเธอ เธอเลยต้องทนหนาวอยู่ที่นี่,31,-1,-1,-1,-1,1
1589,1590,“ไม่หรอก” ลาน้อยว่า “เพราะฉันมีเสื้อกันหนาวตัวใหญ่กับเพิงแสนสวย ฉันเห็นพระอาทิตย์ขึ้นทุกเช้าบนเนินเขา เห็นพระจันทร์กับดาวส่องสว่างในตอนกลางคืน และมีเพื่อนๆมาหาฉันเยอะแยะเลย”,31,1,1,1,1,1
1590,1591,“จริงเหรอ” ม้าอีกตัวพูด “ฉันอยากอยู่ที่นี่ตอนฤดูหนาวบ้างจัง”,31,0,1,0,0,0
1591,1592,“ฉันด้วย” ม้าตัวอื่นๆพูด,31,0,1,0,0,0
1592,1593,ดังนั้น ในฤดูร้อน แม่และมารีจึงช่วยกันถักเสื้อกันหนาวให้ม้าทุกตัว พ่อก็พยายามช่วยถักด้วย,31,0,1,0,0,0
1593,1594,ส่วนลุยส์ก็เป็นคนสร้างเพิงให้พวกมัน,31,0,1,0,0,0
1594,1595,ฤดูหนาวถัดไป ลาน้อยและม้าทั้งหลายจึงได้อยู่ในทุ่ง ที่ซึ่งพวกมันจะได้ดูพระอาทิตย์ขึ้นบนเนินทุกๆเช้า,31,0,1,0,0,0
1595,1596,สุนัขจิ้งจอกกับนายพราน,32,0,0,0,0,1
1596,1597,อีแรน เดอเกลแปร์,32,0,0,0,0,1
1597,1598,จะมีใครรู้บ้างไหมว่า เมื่อก่อนนี้สุนัขจิ้งจอกไม่ได้มีขนสีน้ำตาลอย่างตอนนี้ แต่มันมีขนสีขาว,32,0,0,0,0,1
1598,1599,ถ้าอยากรู้ว่าทำไมสุนัขจิ้งจอกสีขาวจึงกลายเป็นสีน้ำตาล ต้องอ่านเรื่องนี้,32,0,1,0,0,0
1599,1600,นานแสนนานมาแล้ว สุนัขจิ้งจอกตัวหนึ่งชอบแอบเข้าไปขโมยไก่ของชาวบ้านกินเป็นประจำไม่ว่าชาวบ้านจะหาทางป้องกันอย่างไร มันก็ยังเข้าไปกินไก่ในเล้าได้อยู่ดี,32,-1,-1,-1,-1,1
1600,1601,ในที่สุดพวกเขาก็มาประชุมกันเพื่อหาทางจัดการกับสุนัขจิ้งจอกเจ้าเล่ห์ตัวนี้,32,-1,1,0,0,0
1601,1602,“พวกเราต้องช่วยกัน ไม่อย่างนั้นสัตว์เลี้ยงของเราไม่เหลือแน่ๆ” ชายคนหนึ่งพูด,32,-1,-1,1,1,0
1602,1603,แล้วพวกเขาก็แบ่งกลุ่มกันออกไปตามล่าเจ้าสุนัขจิ้งจอกเจ้าเล่ห์,32,-1,1,-1,-1,0
1603,1604,พอรู้ว่ามีคนกำลังตามล่า เจ้าสุนัขจิ้งจอกก็รีบหนีเข้าไปในป่าลึก แต่เพราะขนสีขาวของมันตัดกับสีของต้นไม้รอบตัวมาก ชาวบ้านจึงมองเห็นมันในที่สุด,32,-1,-1,0,0,0
1604,1605,“นั่นไง มันอยู่ตรงนั้น ตามไปเร็วพวกเรา”,32,0,1,0,0,0
1605,1606,เจ้าจิ้งจอกไม่รู้ว่าจะหนีไปไหน เพราะถูกชาวบ้านล้อมไว้,32,-1,-1,0,0,0
